filepath,filename,class,label,split,folder,hash,phash,image_group,split_variant
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000010 (6).png,000010 (6).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,c14993840fdc791d3b3dd4726944910b,15346937552313658507,546,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000013 (6).png,000013 (6).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,b11fdae351bd4f27a2fdb2625fccc447,9327876667221572519,547,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000015 (5).png,000015 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,5bdc6ab07d123580d48229d80abb0de9,15382684856633158439,548,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000015 (7).png,000015 (7).png,squamous.cell.carcinoma,3,val,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,44de3e3a652916a1f3b0d9a637335577,15094383875309517205,549,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000016 (3).png,000016 (3).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,7af0e5a79eddff358d5430023f14e7ac,11041497762978609234,550,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000017 (4).png,000017 (4).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,1d69dbc2df8a7f16ff532f2f14c3b36f,10400814207404110645,551,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000018 (6).png,000018 (6).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,b41ca62a38a9b59bef30d24eda5ab23a,14511519855249472423,552,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000024 (5).png,000024 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,43eded7b5955c11c6f5ab38b61a8a431,11002935340050050670,553,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000024 (7).png,000024 (7).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,8a278999fee794212bb0abdfefa0f701,10480799292342417457,554,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000027 (2).png,000027 (2).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,d4787c3010f12ff4b870bdd111c4f6c5,15279379198569102772,555,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000028 (4).png,000028 (4).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,5671dcee4c328b5f2b7228c6d5b10699,11340699565395046245,540,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000028 (5).png,000028 (5).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,93ef0d266d926c9e6d22212bf2ade9c7,15308305116313368731,556,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000028 (7).png,000028 (7).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,1b886fbeb2414e9e5bf4f25ca24a8100,10516000531791899770,557,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000029 (4).png,000029 (4).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,aa5dd8325c398129cca5bf6130486811,11340981040966285620,558,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000030 (2).png,000030 (2).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,9dca4cbe4047e3a29cd715cffe1f2b87,11264138380319289261,559,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000030 (5).png,000030 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,b8ca0338adc2c599f09d6978aad728e6,11093007057720064110,560,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000030 (7).png,000030 (7).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,fc4f1246f05a4567d3993bff999ee11d,15415894248742861159,561,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000032.png,000032.png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,0b765e703fc8ef8634aed3faf0998043,10791541958303825841,562,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000033.png,000033.png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,130045bf843106c09e8fcbdd95b9e8a5,15928741754768746800,563,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000035 (5).png,000035 (5).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,3a358831a3999b42b9732e4df30018ce,15302961468061593445,564,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000035.png,000035.png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,8651b6c7652f15f6d05053c9bbdcce40,15928671386017229873,563,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000036 (4).png,000036 (4).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,59798a98712e21a092826df496752cfb,9537295166130107281,565,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000037 (2).png,000037 (2).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,3215ffcf0b5f2bd51c601567968e950b,10759664922029088741,566,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000038 (2).png,000038 (2).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,2495101aed9eba8b4fa77a430c18b653,11248377156615814320,567,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000038 (5).png,000038 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,9e8063feea2e92d4e66e7a2997f748ba,10480516426868537783,568,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000038 (7).png,000038 (7).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,c5a5968a0925cc70fbbd7c1fccdf0378,15380428406237968695,569,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000041 (4).png,000041 (4).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,cd08e236ddba3ca70fbe90faca8837d3,11336195983541038636,570,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000043 (3).png,000043 (3).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,897eed19380b5e6ff1a5ce728fd2c94c,11247251316011723568,571,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000043.png,000043.png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,30fcf5e2a25cd81e2c3f5f088a8e2ae2,9873675141260081509,572,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000044 (2).png,000044 (2).png,squamous.cell.carcinoma,3,val,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,ec839d4509a0f93afea903ddf77849da,10401986303438370981,573,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000046 (4).png,000046 (4).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,3eabb6f19aad5b69b1eae21767c6e8df,11336195983539990320,574,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000046 (5).png,000046 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,a632921ba099953ef043afb143791a43,15307812260226152767,575,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000046 (6).png,000046 (6).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,ba9659d1fc71124fe7afe91273449296,13864971803418373945,576,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000046 (7).png,000046 (7).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,f31940be8b61b9812902908e5dc28238,15308371082716002623,575,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000048 (5).png,000048 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,8cd16219e29bbe5fc0c8df5a853ab941,11092444245213997646,577,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000048 (7).png,000048 (7).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,bf8a1489895a964a0c771c7457b8f8ef,11056978536117844007,539,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000048.png,000048.png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,a19c2263c0cadcfaec4052900c6c5416,15411043597759510988,578,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000049 (3).png,000049 (3).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,e797d6db1ddae1e8cdc7890207d2b4de,10954801031945943649,258,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000050 (2).png,000050 (2).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,bf8d5a8d2232ae55fecca89993c6530a,11248377156078431877,579,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000050 (6).png,000050 (6).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,5cfd1eb9aed18fd77f99df0b2c0486b9,14153202175275646355,580,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000051 (3).png,000051 (3).png,squamous.cell.carcinoma,3,val,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,9801053e1ebfc99a9d67f89d653086e1,10742796414799866676,581,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000052 (4).png,000052 (4).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,21dc2b685d6a8619fe7afd4ba84198fc,15303867246140222774,582,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000053 (6).png,000053 (6).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,b9d44e230b8da410a7aeadf2c2bba522,13935059102677941143,583,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000053.png,000053.png,squamous.cell.carcinoma,3,val,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,b1f47c53affb1a97a60f810d7beeb6ca,10959025261427048240,584,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000054 (3).png,000054 (3).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,68a3334c726304f558ab5f74bc633035,9362515308432551110,585,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000054.png,000054.png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,cad91322a7090b6d46ed30dfcd8e136c,15280242366723400501,586,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000055 (2).png,000055 (2).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,1144e6433af25de9898361fb0afd0ebf,9325360782223748842,587,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000055 (3).png,000055 (3).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,887db84459612f5d45fbcf4d71be919b,15073062214479130098,588,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000056 (5).png,000056 (5).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,38d4b3519b053d0536858476a53af30d,15668940531980056869,589,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000056 (7).png,000056 (7).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,86871ed07b6bc78a65671b1cc74cc22f,11056977436605823278,539,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000057 (3).png,000057 (3).png,squamous.cell.carcinoma,3,val,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,3dc96fa322462c587851e57557f27c2d,15289441717465857456,590,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000057 (4).png,000057 (4).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,264aacf06973e9ea2493a8d90a7ed3cd,15297394691423353745,591,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000057 (5).png,000057 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,63763fc55827b75db45ebf146c862b0c,10515982664720083311,592,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000057 (6).png,000057 (6).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,7da771f1bb3a0e57a95c7d321e513066,15880609480841115967,593,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000057 (7).png,000057 (7).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,a98ba653c8fa4f2bd92c9646cc83c32a,15992640856293534055,594,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000058 (3).png,000058 (3).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,7a059061ccc960a0a038b948ce2a60e7,11042622559338641778,595,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000058 (5).png,000058 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,153910dd2ca0ce64107cd29cdf288b86,15668663175791655231,596,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000058 (7).png,000058 (7).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,33d473b3c71ca2c8f0cfa96d4f185ba0,11057258636166179183,597,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000058.png,000058.png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,3fba1068145a1d1c08a5cb3736ce5772,10957899378419068533,598,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000060 (2).png,000060 (2).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,5f4b48798767a66e02c7e53c310c9006,15371377260551748833,599,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000062 (5).png,000062 (5).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,b74f3da7da914c9acfd16670e0594ab3,11094977365385034438,600,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000062 (7).png,000062 (7).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,2a792c5cba68ef2ee94103a45e6134d1,11092725445849655630,601,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000063 (3).png,000063 (3).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,d8bfa34874366eb38bde28844e690ab5,15858091818533285680,602,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000063 (6).png,000063 (6).png,squamous.cell.carcinoma,3,val,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,4270f876818b8501a26d73b84f9c63d4,13927177854936495028,603,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000063.png,000063.png,squamous.cell.carcinoma,3,val,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,8130ef34b6db90e6f4cde33d5afd1b1b,15366864933542981460,604,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000064 (4).png,000064 (4).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,8d38fca8842d6ff3ffb07e8e9103e2ce,10694715872048331955,605,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000065 (5).png,000065 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,66a238bd3483f6e0eb7c2d6a95cd635a,11002935322828295879,606,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000065 (7).png,000065 (7).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,1d13292c2c10f9bf3f25f9529a4f4e7f,11002935339983466087,553,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000066 (2).png,000066 (2).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,218df11cf702d2bce2a6514fd0925530,10978161178436194092,607,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000066.png,000066.png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,ec0e802032c9f89bdb45b8a1d21310e5,9317532129927323358,608,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000067 (2).png,000067 (2).png,squamous.cell.carcinoma,3,val,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,073a8f274d32f324b13b29eef19a3e5f,10694718951745007203,609,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000067 (3).png,000067 (3).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,f030cd0e6c01a8e43ef0fd4bf30fe231,11035866649608087908,610,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000067 (5).png,000067 (5).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,857edc00d348ed36e404947780a1cded,15902564620855307719,611,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000067 (7).png,000067 (7).png,squamous.cell.carcinoma,3,test,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,b0425bd81dac74ef143baaf6935e7697,15578587063315741815,612,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000068 (4).png,000068 (4).png,squamous.cell.carcinoma,3,train,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,026dbbbae01aac756675747b150ca9f1,10984375367100156825,613,leakage_controlled_image_group
